"layer","id","total_time","sub_sec_cnt","sub_acc_cnt","dep","MERGE"
"733",1,633,2933,10,0,1462,10
"734",1,633,2428,10,0,1353,11
"735",1,633,4417,10,0,2400,10
"736",1,633,4474,10,0,2494,9
"737",1,633,4623,10,0,2490,10
"738",1,633,4775,10,0,2493,10
"739",1,633,4936,10,0,2555,10
"740",1,633,5177,10,0,2540,11
"741",1,633,5360,10,0,2580,11
"742",1,633,4701,10,0,2004,12
"743",1,633,4633,10,0,2326,10
"744",1,633,1926,10,0,863,9
"745",1,633,3127,10,0,1756,11
"746",1,633,3168,10,0,2035,10
"747",1,633,3270,10,0,2127,9
"748",1,633,3174,10,0,1921,11
"749",1,633,3327,10,0,1718,12
"750",1,633,2163,10,0,1140,11
"751",1,633,3799,10,0,2258,11
"752",1,633,2977,10,0,1755,9
"753",1,633,3425,10,0,1027,10
"754",1,633,4098,10,0,1718,9
"755",1,633,3134,10,0,1978,11
"756",1,633,4666,10,0,2491,9
"757",1,633,4333,10,0,2364,9
"758",1,633,3274,10,0,1875,11
"759",1,633,3177,10,0,1813,10
"760",1,633,3355,10,0,1865,11
"761",1,633,3257,10,0,2136,10
"762",1,633,3371,10,0,1957,10
"763",1,633,3082,10,0,1798,11
"764",1,633,3818,10,0,2681,12
"765",1,633,2702,10,0,1447,11
"766",1,633,2142,10,0,1004,10
"767",1,633,3695,10,0,2635,11
"768",1,633,3440,10,0,2103,10
"769",1,633,4027,10,0,2032,11
"770",1,633,2386,10,0,1372,10
"771",1,633,2919,10,0,1863,10
"772",1,633,2272,10,0,1093,10
"773",1,633,3386,10,0,2308,11
"774",1,633,3732,10,0,2151,11
"775",1,633,4083,10,0,2074,10
"776",1,633,3857,10,0,1891,10
"777",1,633,3484,10,0,2052,12
"778",1,633,3413,10,0,2000,10
"779",1,633,2686,10,0,1036,12
"780",1,633,3438,10,0,1343,11
"781",1,633,3527,10,0,1196,10
"782",1,633,3274,10,0,2165,10
"783",1,633,2092,10,0,1013,11
"784",1,633,3170,10,0,1814,11
"785",1,633,2517,10,0,912,9
"786",1,633,3907,10,0,2078,11
"787",1,633,3944,10,0,1885,10
"788",1,633,3398,10,0,2198,11
"789",1,633,3156,10,0,1871,10
"790",1,633,3674,10,0,1865,10
"791",1,633,5561,10,0,4335,15
"792",1,633,2977,10,0,1448,10
"793",1,633,3037,10,0,1809,10
"794",1,633,2998,10,0,1863,9
"795",1,633,2842,10,0,1807,11
"796",1,633,2374,10,0,922,9
"797",1,633,2933,10,0,1766,10
"798",1,633,3163,10,0,1876,10
"799",1,633,3217,10,0,1916,11
"800",1,633,2787,10,0,1610,11
"801",1,633,2155,10,0,1080,10
"802",1,633,4208,10,0,3105,11
"803",1,633,2551,10,0,1320,12
"804",1,633,3236,10,0,2040,10
"805",1,633,3019,10,0,2009,11
"806",1,633,2651,10,0,1227,10
"807",1,633,3611,10,0,2340,10
"808",1,633,3380,10,0,2021,12
"809",1,633,3555,10,0,1997,10
"810",1,633,3397,10,0,2193,10
"811",1,633,3487,10,0,2208,11
"812",1,633,3265,10,0,2055,11
"813",1,633,3279,10,0,2136,10
"814",1,633,3167,10,0,2166,10
"815",1,633,3442,10,0,2432,9
"816",1,633,2519,10,0,1174,11
"817",1,633,3441,10,0,1960,11
"818",1,633,3431,10,0,2029,10
"819",1,633,2222,10,0,1200,10
"820",1,633,3633,10,0,2262,10
"821",1,633,4117,10,0,2706,11
"822",1,633,2871,10,0,1358,10
"823",1,633,4030,10,0,2979,10
"824",1,633,2707,10,0,1681,11
"825",1,633,3664,10,0,2368,11
"826",1,633,3607,10,0,2602,10
"827",1,633,2506,10,0,1200,11
"828",1,633,3060,10,0,2026,11
"829",1,633,2855,10,0,1703,11
"830",1,633,2238,10,0,915,10
"831",1,633,3095,10,0,2005,10
"832",1,633,2591,10,0,1565,10
"833",1,633,2899,10,0,1608,10
"834",1,633,2948,10,0,1703,10
"835",1,633,3031,10,0,1428,10
"836",1,633,3786,10,0,2066,10
"837",1,633,3486,10,0,1909,11
"838",1,633,3950,10,0,1908,10
"839",1,633,6444,10,0,1753,10
"840",1,633,3083,10,0,2071,11
"841",1,633,3235,10,0,1995,11
"842",1,633,3913,10,0,1994,10
"843",1,633,3795,10,0,2309,10
"844",1,633,3812,10,0,2203,10
"845",1,633,4068,10,0,2305,11
"846",1,633,4454,10,0,2556,10
"847",1,633,4798,10,0,2426,10
"848",1,633,3957,10,0,1964,9
"849",1,633,3978,10,0,1950,9
"850",1,633,3589,10,0,2253,10
"851",1,633,2876,10,0,1341,10
"852",1,633,3567,10,0,2323,10
"853",1,633,3829,10,0,2387,10
"854",1,633,4067,10,0,2192,11
"855",1,633,4582,10,0,2241,10
"856",1,633,3481,10,0,1980,10
"857",1,633,3563,10,0,2017,10
"858",1,633,3651,10,0,2079,10
"859",1,633,3750,10,0,2051,11
"860",1,633,1471,10,0,243,10
"861",1,633,1558,10,0,257,13
"862",1,633,3401,10,0,2174,10
"863",1,633,3380,10,0,2236,12
"864",1,633,2279,10,0,1063,11
"865",1,633,3142,10,0,2018,10
"866",1,633,3544,10,0,1968,10
"867",1,633,3679,10,0,2147,11
"868",1,633,3208,10,0,1964,14
"869",1,633,2878,10,0,1827,10
"870",1,633,3152,10,0,1962,11
"871",1,633,2499,10,0,1467,10
"872",1,633,3389,10,0,2211,10
"873",1,633,2477,10,0,1260,12
"874",1,633,4559,10,0,3097,10
"875",1,633,4867,10,0,3389,10
"876",1,633,4715,10,0,3202,10
"877",1,633,3960,10,0,2430,10
"878",1,633,3081,10,0,1565,10
"879",1,633,2934,10,0,1345,10
"880",1,633,3891,10,0,2457,10
"881",1,633,4686,10,0,3161,10
"882",1,633,3345,10,0,2256,11
"883",1,633,2756,10,0,1729,11
"884",1,633,4761,10,0,1865,11
"885",1,633,3548,10,0,1875,10
"886",1,633,4636,10,0,1953,10
"887",1,633,3047,10,0,1975,9
"888",1,633,3090,10,0,2009,10
"889",1,633,2631,10,0,1497,9
"890",1,633,2554,10,0,1551,10
"891",1,633,2878,10,0,1856,11
"892",1,633,3305,10,0,2177,11
"893",1,633,5250,10,0,1814,11
"894",1,633,4659,10,0,1833,11
"895",1,633,5240,10,0,1936,11
"896",1,633,5521,10,0,1995,10
"897",1,633,1905,10,0,840,9
"898",1,633,2626,10,0,1242,9
"899",1,633,3019,10,0,1369,10
"900",1,633,3646,10,0,1322,11
"901",1,633,4414,10,0,1689,10
"902",1,633,4704,10,0,1640,11
"903",1,633,4130,10,0,1745,10
"904",1,633,4351,10,0,2158,11
"905",1,633,2040,10,0,1028,11
"906",1,633,3186,10,0,2067,11
"907",1,633,3340,10,0,2057,10
"908",1,633,2210,10,0,1204,9
"909",1,633,2274,10,0,1203,10
"910",1,633,3020,10,0,1217,10
"911",1,633,4148,10,0,2077,10
"912",1,633,3960,10,0,2187,10
"913",1,633,3172,10,0,2152,10
"914",1,633,3747,10,0,1509,10
"915",1,633,4308,10,0,2099,11
"916",1,633,4293,10,0,2231,10
"917",1,633,3283,10,0,1187,10
"918",1,633,4396,10,0,2206,9
"919",1,633,3968,10,0,1934,9
"920",1,633,1851,10,0,821,10
"921",1,633,2058,10,0,892,10
"922",1,633,2790,10,0,1763,10
"923",1,633,2065,10,0,1049,10
"924",1,633,3020,10,0,1852,10
"925",1,633,2825,10,0,1216,12
"926",1,633,2395,10,0,893,11
"927",1,633,2461,10,0,983,12
"928",1,633,3239,10,0,1185,10
"929",1,633,5198,10,0,2816,10
"930",1,633,7167,10,0,1576,17
"931",1,633,4102,10,0,2968,10
"932",1,633,3229,10,0,2185,11
"933",1,633,3118,10,0,1668,9
"934",1,633,4553,10,0,3486,11
"935",1,633,4388,10,0,3152,10
"936",1,633,3153,10,0,2117,11
"937",1,633,3098,10,0,1974,11
"938",1,633,3390,10,0,1766,9
"939",1,633,2896,10,0,1847,10
"940",1,633,3053,10,0,1801,10
"941",1,633,4369,10,0,3160,11
"942",1,633,4114,10,0,2856,10
"943",1,633,3636,10,0,2027,11
"944",1,633,4717,10,0,2577,11
"945",1,633,5949,10,0,1973,10
"946",1,633,2679,10,0,970,12
"947",1,633,2631,10,0,1299,13
"948",1,633,4532,10,0,1949,10
"949",1,633,3760,10,0,1634,10
"950",1,633,3155,10,0,1686,10
"951",1,633,4525,10,0,3493,11
"952",1,633,2438,10,0,1216,10
"953",1,633,2553,10,0,1225,11
"954",1,633,2880,10,0,1621,10
"955",1,633,3302,10,0,2201,12
"956",1,633,3727,10,0,2349,10
"957",1,633,3268,10,0,2012,11
"958",1,633,3327,10,0,1984,11
"959",1,633,2095,10,0,677,10
"960",1,633,2993,10,0,1633,11
"961",1,633,3110,10,0,1625,12
"962",1,633,2760,10,0,1688,10
"963",1,633,5701,10,0,4644,10
"964",1,633,4692,10,0,3464,12
"965",1,633,6226,10,0,4477,11
"966",1,633,5273,10,0,3322,10
"967",1,633,6768,10,0,4598,10
"968",1,633,5703,10,0,3327,10
"969",1,633,4845,10,0,3412,11
"970",1,633,4973,10,0,3460,10
"971",1,633,3040,10,0,1784,10
"972",1,633,3863,10,0,2484,10
"973",1,633,4012,10,0,2280,11
"974",1,633,4817,10,0,2736,10
"975",1,633,4361,10,0,1853,12
"976",1,633,1887,10,0,883,10
"977",1,633,2886,10,0,1885,10
"978",1,633,2778,10,0,1753,10
"979",1,633,2143,10,0,1104,11
"980",1,633,2489,10,0,1096,9
"981",1,633,3725,10,0,1991,10
"982",1,633,2760,10,0,1577,10
"983",1,633,3132,10,0,2063,10
"984",1,633,2104,10,0,1015,11
"985",1,633,4035,10,0,2910,10
"986",1,633,3097,10,0,1010,11
"987",1,633,3890,10,0,1784,10
"988",1,633,3973,10,0,1728,11
"989",1,633,3969,10,0,2619,10
"990",1,633,3820,10,0,2477,10
"991",1,633,3941,10,0,2540,12
"992",1,633,4308,10,0,2612,10
"993",1,633,4729,10,0,2816,10
"994",1,633,3285,10,0,1885,11
"995",1,633,2334,10,0,980,10
"996",1,633,3022,10,0,1863,11
"997",1,633,2767,10,0,1717,10
"998",1,633,3110,10,0,1830,19
"999",1,633,2359,10,0,1321,9
"1000",1,633,3417,10,0,1841,10
"1001",1,633,4576,10,0,3023,11
"1002",1,633,3189,10,0,1893,10
"1003",1,633,3533,10,0,1920,11
"1004",1,633,3302,10,0,1967,10
"1005",1,633,3152,10,0,917,11
"1006",1,633,4414,10,0,1671,10
"1007",1,633,3195,10,0,916,10
"1008",1,633,6677,10,0,1745,10
"1009",1,633,5889,10,0,2816,10
"1010",1,633,1816,10,0,549,9
"1011",1,633,4617,10,0,2011,11
"1012",1,633,7595,10,0,3684,11
"1013",1,633,3557,10,0,1504,11
"1014",1,633,6175,10,0,2810,10
"1015",1,633,3087,10,0,1881,9
"1016",1,633,3029,10,0,1904,10
"1017",1,633,2919,10,0,1746,11
"1018",1,633,3681,10,0,1755,11
"1019",1,633,3414,10,0,2151,10
"1020",1,633,3616,10,0,2123,11
"1021",1,633,3947,10,0,2931,10
"1022",1,633,4145,10,0,3075,10
"1023",1,633,2131,10,0,1001,10
"1024",1,633,3041,10,0,1734,10
"1025",1,633,2651,10,0,1644,10
"1026",1,633,2370,10,0,1004,11
"1027",1,633,5333,10,0,4267,10
"1028",1,633,4278,10,0,3250,10
"1029",1,633,3239,10,0,2113,10
"1030",1,633,3423,10,0,1973,10
"1031",1,633,3043,10,0,1985,10
"1032",1,633,3283,10,0,2265,14
"1033",1,633,5333,10,0,1868,18
"1034",1,633,3651,10,0,2356,10
"1035",1,633,3042,10,0,1982,10
"1036",1,633,3050,10,0,1892,10
"1037",1,633,3168,10,0,1872,10
"1038",1,633,2995,10,0,1969,12
"1039",1,633,3002,10,0,1976,11
"1040",1,633,3154,10,0,1989,9
"1041",1,633,3415,10,0,2171,11
"1042",1,633,2140,10,0,881,10
"1043",1,633,3237,10,0,1966,10
"1044",1,633,4451,10,0,1846,10
"1045",1,633,3935,10,0,1269,10
"1046",1,633,2948,10,0,1903,11
"1047",1,633,2894,10,0,1863,12
"1048",1,633,2636,10,0,1333,10
"1049",1,633,3714,10,0,2265,10
"1050",1,633,3553,10,0,2400,10
"1051",1,633,3531,10,0,2217,10
"1052",1,633,3938,10,0,2291,10
"1053",1,633,3711,10,0,2077,10
"1054",1,633,3416,10,0,1868,11
"1055",1,633,3089,10,0,1774,10
"1056",1,633,2481,10,0,996,11
"1057",1,633,2953,10,0,1916,11
"1058",1,633,5053,10,0,4045,11
"1059",1,633,4333,10,0,3267,10
"1060",1,633,2917,10,0,1780,9
"1061",1,633,3149,10,0,2074,10
"1062",1,633,3860,10,0,2690,10
"1063",1,633,3566,10,0,2323,10
"1064",1,633,3965,10,0,2746,10
"1065",1,633,3572,10,0,2491,10
"1066",1,633,2876,10,0,1795,11
"1067",1,633,3189,10,0,1880,11
"1068",1,633,3921,10,0,1814,10
"1069",1,633,2986,10,0,1957,12
"1070",1,633,2703,10,0,1653,10
"1071",1,633,2981,10,0,1965,10
"1072",1,633,2325,10,0,1324,19
"1073",1,633,3226,10,0,2005,11
"1074",1,633,2942,10,0,1787,11
"1075",1,633,3068,10,0,1367,11
"1076",1,633,3089,10,0,1934,10
"1077",1,633,3290,10,0,1901,10
"1078",1,633,3272,10,0,1761,10
"1079",1,633,3079,10,0,1997,10
"1080",1,633,3085,10,0,1965,10
"1081",1,633,2955,10,0,1735,11
"1082",1,633,4654,10,0,3556,12
"1083",1,633,3614,10,0,2491,12
"1084",1,633,4025,10,0,2865,11
"1085",1,633,3963,10,0,1723,10
"1086",1,633,3417,10,0,1948,9
"1087",1,633,2821,10,0,1715,11
"1088",1,633,1528,10,0,241,11
"1089",1,633,3109,10,0,2089,10
"1090",1,633,3654,10,0,2144,10
"1091",1,633,2419,10,0,952,11
"1092",1,633,3799,10,0,2597,10
"1093",1,633,2944,10,0,1462,12
"1094",1,633,3637,10,0,1992,10
"1095",1,633,4005,10,0,2223,12
"1096",1,633,4306,10,0,2298,10
"1097",1,633,3971,10,0,2004,11
"1098",1,633,4140,10,0,1964,12
"1099",1,633,4307,10,0,1991,11
"1100",1,633,4693,10,0,2020,11
"1101",1,633,4795,10,0,2020,11
"1102",1,633,3204,10,0,1723,11
"1103",1,633,5301,10,0,2691,10
"1104",1,633,4006,10,0,1803,10
"1105",1,633,4519,10,0,1844,12
"1106",1,633,3614,10,0,1055,11
"1107",1,633,3943,10,0,1472,10
"1108",1,633,4166,10,0,1807,11
"1109",1,633,3027,10,0,1840,11
"1110",1,633,2958,10,0,1933,11
"1111",1,633,4314,10,0,3287,11
"1112",1,633,2930,10,0,1809,11
"1113",1,633,3074,10,0,1921,10
"1114",1,633,2238,10,0,1188,10
"1115",1,633,3994,10,0,2296,12
"1116",1,633,3694,10,0,2147,10
"1117",1,633,3136,10,0,2128,10
"1118",1,633,3731,10,0,2109,10
"1119",1,633,4033,10,0,2181,11
"1120",1,633,3451,10,0,1072,10
"1121",1,633,4495,10,0,1661,10
"1122",1,633,4353,10,0,1507,10
"1123",1,633,4657,10,0,1802,10
"1124",1,633,3525,10,0,2497,11
"1125",1,633,2372,10,0,1341,11
"1126",1,633,2885,10,0,1357,11
"1127",1,633,2103,10,0,1036,10
"1128",1,633,2929,10,0,1605,11
"1129",1,633,3233,10,0,2229,10
"1130",1,633,2970,10,0,1824,22
"1131",1,633,2975,10,0,1850,10
"1132",1,633,2925,10,0,1855,12
"1133",1,633,3282,10,0,1846,11
"1134",1,633,2673,10,0,1543,12
"1135",1,633,4598,10,0,3535,11
"1136",1,633,2804,10,0,1298,10
"1137",1,633,2029,10,0,770,10
"1138",1,633,4541,10,0,3482,10
"1139",1,633,3393,10,0,1899,11
"1140",1,633,3340,10,0,2322,10
"1141",1,633,2289,10,0,1190,10
"1142",1,633,3606,10,0,2594,10
"1143",1,633,3713,10,0,2472,10
"1144",1,633,3259,10,0,2227,10
"1145",1,633,4352,10,0,2473,10
"1146",1,633,4000,10,0,2129,11
"1147",1,633,4371,10,0,2045,12
"1148",1,633,3960,10,0,2018,11
"1149",1,633,3581,10,0,2163,10
"1150",1,633,3704,10,0,2160,10
"1151",1,633,2881,10,0,1560,10
"1152",1,633,2887,10,0,1711,10
"1153",1,633,2932,10,0,1741,10
"1154",1,633,2940,10,0,1796,10
"1155",1,633,2922,10,0,1512,10
"1156",1,633,3704,10,0,2041,10
"1157",1,633,3978,10,0,2152,9
"1158",1,633,3669,10,0,2174,12
"1159",1,633,4492,10,0,2309,11
"1160",1,633,3961,10,0,2062,10
"1161",1,633,3715,10,0,2208,10
"1162",1,633,3769,10,0,2142,10
"1163",1,633,3867,10,0,2000,10
"1164",1,633,3149,10,0,1994,11
"1165",1,633,2158,10,0,1099,10
"1166",1,633,3245,10,0,2142,10
"1167",1,633,3633,10,0,1965,11
"1168",1,633,3047,10,0,1752,10
"1169",1,633,3222,10,0,2017,10
"1170",1,633,3774,10,0,2713,10
"1171",1,633,3702,10,0,2258,12
"1172",1,633,2301,10,0,1138,11
"1173",1,633,2191,10,0,1047,10
"1174",1,633,2443,10,0,1440,10
"1175",1,633,2927,10,0,1917,11
"1176",1,633,2462,10,0,1162,12
"1177",1,633,2963,10,0,1689,10
"1178",1,633,2603,10,0,1336,11
"1179",1,633,2315,10,0,1115,12
"1180",1,633,3213,10,0,1928,10
"1181",1,633,1687,10,0,541,10
"1182",1,633,2727,10,0,1550,10
"1183",1,633,1658,10,0,205,10
"1184",1,633,3227,10,0,1810,9
"1185",1,633,2570,10,0,1011,10
"1186",1,633,2113,10,0,964,12
"1187",1,633,3076,10,0,1812,11
"1188",1,633,2120,10,0,1029,10
"1189",1,633,2005,10,0,985,10
"1190",1,633,3239,10,0,1833,9
"1191",1,633,3623,10,0,2621,13
"1192",1,633,3444,10,0,2042,10
"1193",1,633,3466,10,0,1940,10
"1194",1,633,3494,10,0,2208,11
"1195",1,633,3389,10,0,1868,12
"1196",1,633,2117,10,0,1003,10
"1197",1,633,2033,10,0,969,11
"1198",1,633,2272,10,0,966,11
"1199",1,633,3065,10,0,1974,10
"1200",1,633,3231,10,0,2041,11
"1201",1,633,3380,10,0,1984,11
"1202",1,633,2999,10,0,1914,10
"1203",1,633,2258,10,0,982,16
"1204",1,633,3577,10,0,1877,10
"1205",1,633,3113,10,0,1661,10
"1206",1,633,3944,10,0,2135,10
"1207",1,633,4239,10,0,2011,10
"1208",1,633,3048,10,0,1989,10
"1209",1,633,3188,10,0,2124,10
"1210",1,633,3492,10,0,2127,10
"1211",1,633,2845,10,0,1728,10
"1212",1,633,3397,10,0,1840,11
"1213",1,633,2367,10,0,932,10
"1214",1,633,2873,10,0,1697,10
"1215",1,633,2972,10,0,1847,10
"1216",1,633,2890,10,0,1231,12
"1217",1,633,3603,10,0,2074,10
"1218",1,633,3818,10,0,2043,10
"1219",1,633,3963,10,0,2813,10
"1220",1,633,2799,10,0,1616,10
"1221",1,633,3323,10,0,2145,10
"1222",1,633,3174,10,0,2122,11
"1223",1,633,3219,10,0,2061,10
"1224",1,633,3291,10,0,2105,10
"1225",1,633,3469,10,0,2150,10
"1226",1,633,3387,10,0,2082,11
"1227",1,633,3433,10,0,2107,10
"1228",1,633,3481,10,0,2118,12
"1229",1,633,3470,10,0,2072,10
"1230",1,633,3061,10,0,1701,11
"1231",1,633,2312,10,0,1301,10
"1232",1,633,2934,10,0,1765,11
"1233",1,633,2791,10,0,1379,10
"1234",1,633,4993,10,0,3895,9
"1235",1,633,3744,10,0,2521,16
"1236",1,633,2030,10,0,1000,10
"1237",1,633,3127,10,0,2031,10
"1238",1,633,3524,10,0,1881,11
"1239",1,633,2985,10,0,1012,9
"1240",1,633,3154,10,0,1913,10
"1241",1,633,3113,10,0,1877,11
"1242",1,633,3262,10,0,1750,10
"1243",1,633,2955,10,0,1808,10
"1244",1,633,3315,10,0,1832,11
"1245",1,633,2735,10,0,1706,9
"1246",1,633,3356,10,0,2275,9
"1247",1,633,3743,10,0,2302,9
"1248",1,633,3539,10,0,2139,10
"1249",1,633,3671,10,0,2042,10
"1250",1,633,2353,10,0,959,10
"1251",1,633,3568,10,0,2106,10
"1252",1,633,3074,10,0,1675,16
"1253",1,633,2403,10,0,1196,10
"1254",1,633,3061,10,0,1988,10
"1255",1,633,3199,10,0,2075,10
"1256",1,633,2533,10,0,1289,10
"1257",1,633,3503,10,0,2039,10
"1258",1,633,3742,10,0,2043,10
"1259",1,633,2756,10,0,1621,10
"1260",1,633,2866,10,0,1606,9
"1261",1,633,2826,10,0,1621,10
"1262",1,633,2162,10,0,1148,11
"1263",1,633,3660,10,0,1995,10
"1264",1,633,3389,10,0,1976,10
"1265",1,633,2713,10,0,1651,11
"1266",1,633,2023,10,0,941,11
"1267",1,633,2313,10,0,1223,9
"1268",1,633,2358,10,0,1147,10
"1269",1,633,2703,10,0,339,10
"1270",1,633,2114,10,0,726,10
"1271",1,633,2411,10,0,881,10
"1272",1,633,3991,10,0,1921,10
"1273",1,633,3136,10,0,1701,11
"1274",1,633,3103,10,0,1804,10
"1275",1,633,5771,10,0,4489,10
"1276",1,633,2378,10,0,1051,10
"1277",1,633,3538,10,0,1947,10
"1278",1,633,5209,10,0,4087,10
"1279",1,633,2404,10,0,1341,10
"1280",1,633,3163,10,0,1540,10
"1281",1,633,6374,10,0,4545,10
"1282",1,633,3348,10,0,1948,12
"1283",1,633,3401,10,0,1828,10
"1284",1,633,2233,10,0,1185,10
"1285",1,633,2160,10,0,921,11
"1286",1,633,2733,10,0,1507,11
"1287",1,633,2825,10,0,1518,13
"1288",1,633,3208,10,0,1625,10
"1289",1,633,3172,10,0,1557,10
"1290",1,633,3553,10,0,1583,10
"1291",1,633,3595,10,0,1540,10
"1292",1,633,3437,10,0,1446,10
"1293",1,633,2994,10,0,1414,11
"1294",1,633,1901,10,0,572,9
"1295",1,633,2579,10,0,1487,10
"1296",1,633,3396,10,0,1902,9
"1297",1,633,3538,10,0,1896,10
"1298",1,633,3586,10,0,2039,9
"1299",1,633,3547,10,0,2179,10
"1300",1,633,3986,10,0,1860,13
"1301",1,633,5807,10,0,4121,10
"1302",1,633,6185,10,0,4076,11
"1303",1,633,3627,10,0,2550,11
"1304",1,633,2813,10,0,1779,11
"1305",1,633,2973,10,0,1756,11
"1306",1,633,3389,10,0,2145,11
"1307",1,633,3611,10,0,2058,10
"1308",1,633,3146,10,0,1909,10
"1309",1,633,3863,10,0,2064,11
"1310",1,633,3755,10,0,1925,10
"1311",1,633,3789,10,0,2004,10
"1312",1,633,3802,10,0,2061,11
"1313",1,633,3321,10,0,1487,12
"1314",1,633,3414,10,0,1491,10
"1315",1,633,3122,10,0,2082,10
"1316",1,633,2979,10,0,1905,10
"1317",1,633,3696,10,0,2080,11
"1318",1,633,3605,10,0,2306,9
"1319",1,633,2731,10,0,1170,11
"1320",1,633,3144,10,0,2052,10
"1321",1,633,3994,10,0,2372,11
"1322",1,633,4322,10,0,2311,10
"1323",1,633,2865,10,0,1859,11
"1324",1,633,3537,10,0,2184,10
"1325",1,633,3381,10,0,2164,10
"1326",1,633,3896,10,0,2148,9
"1327",1,633,4068,10,0,2350,9
"1328",1,633,4118,10,0,2313,10
"1329",1,633,4378,10,0,2320,11
"1330",1,633,4870,10,0,2340,11
"1331",1,633,4439,10,0,2052,11
"1332",1,633,4300,10,0,1890,10
"1333",1,633,2731,10,0,877,10
"1334",1,633,2139,10,0,1025,11
"1335",1,633,2936,10,0,1903,11
"1336",1,633,2714,10,0,1452,10
"1337",1,633,2333,10,0,1098,12
"1338",1,633,2011,10,0,984,11
"1339",1,633,2689,10,0,1420,10
"1340",1,633,10374,10,0,9228,16
"1341",1,633,2220,10,0,1186,10
"1342",1,633,1973,10,0,943,10
"1343",1,633,2710,10,0,1651,11
"1344",1,633,2079,10,0,993,10
"1345",1,633,2763,10,0,1756,10
"1346",1,633,2714,10,0,1517,10
"1347",1,633,3431,10,0,1414,10
"1348",1,633,3110,10,0,1097,10
"1349",1,633,3810,10,0,1384,10
"1350",1,633,2804,10,0,1646,10
"1351",1,633,4797,10,0,2372,11
"1352",1,633,3959,10,0,1515,11
"1353",1,633,3637,10,0,1901,9
"1354",1,633,3142,10,0,1738,10
"1355",1,633,2863,10,0,1839,12
"1356",1,633,3140,10,0,2068,11
"1357",1,633,3103,10,0,2101,10
"1358",1,633,2937,10,0,1860,12
"1359",1,633,3078,10,0,1718,11
"1360",1,633,3339,10,0,1829,10
"1361",1,633,2707,10,0,1514,9
"1362",1,633,2790,10,0,1575,10
"1363",1,633,3548,10,0,2331,9
"1364",1,633,3227,10,0,1973,10
"1365",1,633,2884,10,0,1500,11
"1366",1,633,1856,10,0,492,11
"1367",1,633,2712,10,0,1589,10
"1368",1,633,2959,10,0,1948,11
"1369",1,633,3173,10,0,1876,12
"1370",1,633,3229,10,0,1906,11
"1371",1,633,2783,10,0,1263,10
"1372",1,633,2671,10,0,1488,10
"1373",1,633,2909,10,0,1392,10
"1374",1,633,3078,10,0,1407,10
"1375",1,633,3391,10,0,1967,9
"1376",1,633,2722,10,0,966,10
"1377",1,633,3344,10,0,1615,10
"1378",1,633,2875,10,0,1820,9
"1379",1,633,3193,10,0,1548,9
"1380",1,633,2944,10,0,1176,11
"1381",1,633,3299,10,0,1940,12
"1382",1,633,2398,10,0,1084,10
"1383",1,633,2965,10,0,1917,11
"1384",1,633,5375,10,0,4032,10
"1385",1,633,5678,10,0,3763,12
"1386",1,633,2739,10,0,1160,11
"1387",1,633,3044,10,0,1575,11
"1388",1,633,4000,10,0,1817,11
"1389",1,633,4112,10,0,2109,9
"1390",1,633,3966,10,0,2123,13
"1391",1,633,3924,10,0,2114,16
"1392",1,633,5069,10,0,3420,12
"1393",1,633,4246,10,0,2884,10
"1394",1,633,5751,10,0,3512,10
"1395",1,633,4668,10,0,1860,10
"1396",1,633,4147,10,0,1780,11
"1397",1,633,2484,10,0,1463,11
"1398",1,633,3142,10,0,1973,10
"1399",1,633,4310,10,0,3064,10
"1400",1,633,3607,10,0,2584,10
"1401",1,633,3751,10,0,2030,11
"1402",1,633,2308,10,0,1101,9
"1403",1,633,3353,10,0,2337,10
"1404",1,633,3209,10,0,2163,11
"1405",1,633,3307,10,0,2191,12
"1406",1,633,2218,10,0,1200,10
"1407",1,633,2564,10,0,1510,10
"1408",1,633,3169,10,0,2027,10
"1409",1,633,3197,10,0,2038,11
"1410",1,633,3825,10,0,1873,12
"1411",1,633,5142,10,0,3658,11
"1412",1,633,5199,10,0,3611,10
"1413",1,633,4712,10,0,3561,10
"1414",1,633,1929,10,0,917,10
"1415",1,633,3810,10,0,2019,12
"1416",1,633,3574,10,0,2038,10
"1417",1,633,5191,10,0,2073,12
"1418",1,633,5219,10,0,2754,11
"1419",1,633,2879,10,0,1272,10
"1420",1,633,2452,10,0,1285,11
"1421",1,633,2420,10,0,978,9
"1422",1,633,2643,10,0,1243,12
"1423",1,633,4161,10,0,1617,11
"1424",1,633,3317,10,0,2205,11
"1425",1,633,3234,10,0,2156,10
"1426",1,633,2921,10,0,1818,12
"1427",1,633,3494,10,0,2286,11
"1428",1,633,3260,10,0,2240,10
"1429",1,633,4078,10,0,2614,10
"1430",1,633,3235,10,0,2003,11
"1431",1,633,2816,10,0,1752,11
"1432",1,633,2678,10,0,1605,11
"1433",1,633,3887,10,0,1907,10
"1434",1,633,2672,10,0,1376,10
"1435",1,633,3355,10,0,2268,11
"1436",1,633,3679,10,0,2227,10
"1437",1,633,3343,10,0,2191,9
"1438",1,633,3380,10,0,2120,10
"1439",1,633,3191,10,0,2082,10
"1440",1,633,3369,10,0,2143,11
"1441",1,633,3601,10,0,2118,10
"1442",1,633,3410,10,0,2226,11
"1443",1,633,3277,10,0,2275,10
"1444",1,633,3695,10,0,1970,10
"1445",1,633,3371,10,0,2105,10
